,INCIDENT_ID,DATA_YEAR,ORI,PUB_AGENCY_NAME,AGENCY_TYPE_NAME,STATE_ABBR,State,DIVISION_NAME,REGION_NAME,POPULATION_GROUP_CODE,POPULATION_GROUP_DESC,INCIDENT_DATE,ADULT_VICTIM_COUNT,JUVENILE_VICTIM_COUNT,TOTAL_OFFENDER_COUNT,ADULT_OFFENDER_COUNT,JUVENILE_OFFENDER_COUNT,OFFENDER_RACE,OFFENDER_ETHNICITY,VICTIM_COUNT,OFFENSE_NAME,TOTAL_INDIVIDUAL_VICTIMS,LOCATION_NAME,BIAS_DESC,VICTIM_TYPES,MULTIPLE_OFFENSE,MULTIPLE_BIAS,Total,Asian alone,Proportion of Asian Population,AAHC number 2020,AAHC rate per Asian capita in %,AAHC rate per capita in %
0,1352369,2020,AR0660100,Fort Smith,City,AR,Arkansas,West South Central,South,3,"Cities from 50,000 thru 99,999",05-APR-20,0.0,0.0,1,1.0,0.0,White,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple/Mosque,Anti-Asian,Business,S,S,3011524,51839,0.01721354371,1,0.0019290495572831267,3.3205778868107974e-05
1,1348767,2020,AZ0071700,Mesa,City,AZ,Arizona,Mountain,West,1B,"Cities from 500,000 thru 999,999",08-SEP-20,1.0,0.0,0,,,Unknown,Unknown,1,Intimidation,1.0,Restaurant,Anti-Asian,Individual,S,S,7151502,257430,0.03599663399,4,0.001553820456046304,5.593230624839369e-05
2,1253642,2020,AZ0072300,Phoenix,City,AZ,Arizona,Mountain,West,1A,"Cities 1,000,000 or over",08-APR-20,1.0,0.0,1,1.0,0.0,White,Not Hispanic or Latino,1,Aggravated Assault,1.0,Shelter-Mission/Homeless,Anti-Asian,Individual,S,S,7151502,257430,0.03599663399,4,0.001553820456046304,5.593230624839369e-05
3,1253726,2020,AZ0072300,Phoenix,City,AZ,Arizona,Mountain,West,1A,"Cities 1,000,000 or over",19-MAR-20,2.0,2.0,2,2.0,0.0,Multiple,Hispanic or Latino,4,Intimidation,4.0,Department/Discount Store,Anti-Asian,Individual,S,S,7151502,257430,0.03599663399,4,0.001553820456046304,5.593230624839369e-05
4,1253757,2020,AZ0072300,Phoenix,City,AZ,Arizona,Mountain,West,1A,"Cities 1,000,000 or over",01-DEC-20,1.0,0.0,1,1.0,0.0,White,Not Hispanic or Latino,1,Intimidation,1.0,Other/Unknown,Anti-Asian,Individual,S,S,7151502,257430,0.03599663399,4,0.001553820456046304,5.593230624839369e-05
5,1091929,2020,CA0010100,Alameda,City,CA,California,Pacific,West,3,"Cities from 50,000 thru 99,999",17-AUG-20,1.0,0.0,1,1.0,0.0,White,Not Hispanic or Latino,1,Intimidation,1.0,Residence/Home,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
6,1092047,2020,CA0011200,San Leandro,City,CA,California,Pacific,West,3,"Cities from 50,000 thru 99,999",21-MAY-20,,,1,1.0,0.0,Unknown,Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,,Park/Playground,Anti-Asian,Government,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
7,924807,2020,CA0011400,East Bay Regional Park District,Other,CA,California,Pacific,West,7,"Cities under 2,500",20-MAY-20,1.0,0.0,1,1.0,0.0,White,Not Hispanic or Latino,1,Intimidation,1.0,Park/Playground,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
8,1262573,2020,CA0070500,El Cerrito,City,CA,California,Pacific,West,4,"Cities from 25,000 thru 49,999",12-OCT-20,1.0,0.0,1,1.0,0.0,Unknown,Unknown,1,Robbery,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
9,1346453,2020,CA0071000,Richmond,City,CA,California,Pacific,West,2,"Cities from 100,000 thru 249,999",10-DEC-20,1.0,0.0,1,1.0,0.0,White,Not Hispanic or Latino,1,Intimidation,1.0,Residence/Home,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
10,1262437,2020,CA0071100,San Pablo,City,CA,California,Pacific,West,4,"Cities from 25,000 thru 49,999",21-MAR-20,2.0,0.0,1,1.0,0.0,Black or African American,Not Hispanic or Latino,2,Intimidation,2.0,Convenience Store,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
11,1262659,2020,CA0071200,Walnut Creek,City,CA,California,Pacific,West,3,"Cities from 50,000 thru 99,999",08-JUL-20,1.0,0.0,1,1.0,0.0,Unknown,Unknown,1,Simple Assault,1.0,Bank/Savings and Loan,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
12,1092063,2020,CA0100100,Clovis,City,CA,California,Pacific,West,2,"Cities from 100,000 thru 249,999",03-JUN-20,1.0,0.0,1,1.0,0.0,Unknown,Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
13,908285,2020,CA0190000,Los Angeles,County,CA,California,Pacific,West,9A,"MSA counties 100,000 or over",20-MAR-20,1.0,0.0,0,0.0,0.0,Unknown,Unknown,1,Simple Assault,1.0,Parking/Drop Lot/Garage,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
14,1346232,2020,CA0190000,Los Angeles,County,CA,California,Pacific,West,9A,"MSA counties 100,000 or over",14-JUL-20,2.0,0.0,1,1.0,0.0,Unknown,Hispanic or Latino,2,Aggravated Assault;Intimidation,2.0,Parking/Drop Lot/Garage,Anti-Asian,Individual,M,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
15,1092057,2020,CA0190200,Arcadia,City,CA,California,Pacific,West,3,"Cities from 50,000 thru 99,999",11-JUL-20,1.0,0.0,1,1.0,0.0,White,Not Hispanic or Latino,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
16,1262555,2020,CA0191R0X,Santa Clarita,City,CA,California,Pacific,West,2,"Cities from 100,000 thru 249,999",20-AUG-20,1.0,0.0,2,2.0,0.0,Unknown,Hispanic or Latino,1,Aggravated Assault,1.0,Parking/Drop Lot/Garage,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
17,1262618,2020,CA0193600,La Mirada,City,CA,California,Pacific,West,4,"Cities from 25,000 thru 49,999",21-OCT-20,1.0,0.0,1,1.0,0.0,White,Unknown,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
18,908206,2020,CA0194200,Los Angeles,City,CA,California,Pacific,West,1A,"Cities 1,000,000 or over",21-FEB-20,1.0,0.0,1,1.0,0.0,White,Unknown,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
19,908232,2020,CA0194200,Los Angeles,City,CA,California,Pacific,West,1A,"Cities 1,000,000 or over",04-MAR-20,1.0,0.0,1,1.0,0.0,White,Hispanic or Latino,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
20,908330,2020,CA0194200,Los Angeles,City,CA,California,Pacific,West,1A,"Cities 1,000,000 or over",21-APR-20,1.0,0.0,1,1.0,0.0,White,Unknown,1,Intimidation,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
21,908358,2020,CA0194200,Los Angeles,City,CA,California,Pacific,West,1A,"Cities 1,000,000 or over",13-APR-20,1.0,0.0,1,1.0,0.0,Unknown,Hispanic or Latino,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
22,908388,2020,CA0194200,Los Angeles,City,CA,California,Pacific,West,1A,"Cities 1,000,000 or over",06-APR-20,1.0,0.0,1,1.0,0.0,Unknown,Hispanic or Latino,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
23,929799,2020,CA0194200,Los Angeles,City,CA,California,Pacific,West,1A,"Cities 1,000,000 or over",29-APR-20,1.0,0.0,1,1.0,0.0,White,Not Hispanic or Latino,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
24,1091730,2020,CA0194200,Los Angeles,City,CA,California,Pacific,West,1A,"Cities 1,000,000 or over",15-SEP-20,1.0,0.0,1,1.0,0.0,Unknown,Hispanic or Latino,1,Simple Assault,1.0,Bank/Savings and Loan,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
25,1091882,2020,CA0194200,Los Angeles,City,CA,California,Pacific,West,1A,"Cities 1,000,000 or over",28-JUL-20,1.0,0.0,1,1.0,0.0,Black or African American,Unknown,1,Simple Assault,1.0,Convenience Store,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
26,1092073,2020,CA0194200,Los Angeles,City,CA,California,Pacific,West,1A,"Cities 1,000,000 or over",11-MAR-20,1.0,0.0,1,1.0,0.0,Unknown,Unknown,1,Intimidation,1.0,Residence/Home,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
27,1259638,2020,CA0194200,Los Angeles,City,CA,California,Pacific,West,1A,"Cities 1,000,000 or over",09-OCT-20,1.0,0.0,1,1.0,0.0,Black or African American,Not Hispanic or Latino,1,Simple Assault,1.0,Residence/Home,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
28,1346238,2020,CA0194200,Los Angeles,City,CA,California,Pacific,West,1A,"Cities 1,000,000 or over",25-APR-20,1.0,0.0,0,0.0,0.0,Unknown,Unknown,1,Intimidation,1.0,Other/Unknown,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
29,1346251,2020,CA0194200,Los Angeles,City,CA,California,Pacific,West,1A,"Cities 1,000,000 or over",11-MAY-20,1.0,0.0,1,1.0,0.0,White,Not Hispanic or Latino,1,Intimidation,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
30,1346490,2020,CA0194200,Los Angeles,City,CA,California,Pacific,West,1A,"Cities 1,000,000 or over",04-FEB-20,0.0,1.0,1,0.0,1.0,White,Unknown,1,Simple Assault,1.0,School-Elementary/Secondary,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
31,1346494,2020,CA0194200,Los Angeles,City,CA,California,Pacific,West,1A,"Cities 1,000,000 or over",05-MAR-20,1.0,0.0,4,0.0,4.0,Black or African American,Unknown,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
32,1262454,2020,CA0194800,Monterey Park,City,CA,California,Pacific,West,3,"Cities from 50,000 thru 99,999",10-NOV-20,1.0,0.0,1,1.0,0.0,White,Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
33,1091907,2020,CA0195300,Pasadena,City,CA,California,Pacific,West,2,"Cities from 100,000 thru 249,999",03-MAY-20,2.0,0.0,1,1.0,0.0,Black or African American,Not Hispanic or Latino,2,Aggravated Assault,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
34,1346258,2020,CA0196500,Santa Monica,City,CA,California,Pacific,West,3,"Cities from 50,000 thru 99,999",18-DEC-20,,,1,1.0,0.0,Black or African American,Multiple,1,Destruction/Damage/Vandalism of Property,,Restaurant,Anti-Asian,Business,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
35,1091956,2020,CA0197200,Torrance,City,CA,California,Pacific,West,2,"Cities from 100,000 thru 249,999",05-MAY-20,1.0,0.0,0,0.0,0.0,Unknown,Unknown,1,Intimidation,1.0,School-College/University,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
36,1092055,2020,CA0197200,Torrance,City,CA,California,Pacific,West,2,"Cities from 100,000 thru 249,999",13-JUL-20,,,1,1.0,0.0,White,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,,Restaurant,Anti-Asian,Business,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
37,1262668,2020,CA0197200,Torrance,City,CA,California,Pacific,West,2,"Cities from 100,000 thru 249,999",10-JUN-20,1.0,2.0,1,1.0,0.0,Unknown,Hispanic or Latino,3,Intimidation,3.0,Park/Playground,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
38,1282942,2020,CA0197200,Torrance,City,CA,California,Pacific,West,2,"Cities from 100,000 thru 249,999",15-JUN-20,2.0,0.0,0,0.0,0.0,Unknown,Unknown,2,Intimidation,2.0,Specialty Store,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
39,1282943,2020,CA0197200,Torrance,City,CA,California,Pacific,West,2,"Cities from 100,000 thru 249,999",10-JUN-20,1.0,0.0,1,1.0,0.0,White,Hispanic or Latino,1,Simple Assault,1.0,Park/Playground,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
40,1346482,2020,CA0197500,West Covina,City,CA,California,Pacific,West,2,"Cities from 100,000 thru 249,999",24-MAR-20,1.0,0.0,0,0.0,0.0,Unknown,Unknown,1,Intimidation,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
41,1346472,2020,CA0199700,University of California:,University or College,CA,California,Pacific,West,7,"Cities under 2,500",29-JAN-20,1.0,0.0,1,1.0,0.0,Unknown,,1,Simple Assault,1.0,Drug Store/Doctor's Office/Hospital,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
42,1091900,2020,CA0210600,Novato,City,CA,California,Pacific,West,3,"Cities from 50,000 thru 99,999",01-APR-20,1.0,0.0,0,0.0,0.0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
43,1092053,2020,CA0270700,Pacific Grove,City,CA,California,Pacific,West,5,"Cities from 10,000 thru 24,999",12-AUG-20,1.0,0.0,1,1.0,0.0,White,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
44,1091696,2020,CA0300900,Garden Grove,City,CA,California,Pacific,West,2,"Cities from 100,000 thru 249,999",20-APR-20,1.0,0.0,1,1.0,0.0,Unknown,Hispanic or Latino,1,Simple Assault,1.0,Residence/Home,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
45,1346443,2020,CA0302400,Westminster,City,CA,California,Pacific,West,3,"Cities from 50,000 thru 99,999",23-DEC-20,2.0,0.0,3,3.0,0.0,Unknown,Hispanic or Latino,2,Robbery,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
46,1346579,2020,CA0302400,Westminster,City,CA,California,Pacific,West,3,"Cities from 50,000 thru 99,999",30-MAR-20,1.0,0.0,0,0.0,0.0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
47,1262310,2020,CA0302600,Irvine,City,CA,California,Pacific,West,1C,"Cities from 250,000 thru 499,999",04-JUN-20,1.0,0.0,1,1.0,0.0,White,Not Hispanic or Latino,1,Simple Assault,1.0,Residence/Home,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
48,1346468,2020,CA0309700,University of California:,University or College,CA,California,Pacific,West,7,"Cities under 2,500",28-JAN-20,1.0,0.0,1,1.0,0.0,Asian,,1,Intimidation,1.0,School-College/University,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
49,1091924,2020,CA0331300,Riverside,City,CA,California,Pacific,West,1C,"Cities from 250,000 thru 499,999",02-FEB-20,2.0,0.0,2,2.0,0.0,Multiple,Multiple,2,Simple Assault,2.0,Service/Gas Station,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
50,1088336,2020,CA0340400,Sacramento,City,CA,California,Pacific,West,1B,"Cities from 500,000 thru 999,999",29-JUN-20,1.0,0.0,1,1.0,0.0,Unknown,Unknown,1,Burglary/Breaking & Entering,1.0,Residence/Home,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
51,1088339,2020,CA0340400,Sacramento,City,CA,California,Pacific,West,1B,"Cities from 500,000 thru 999,999",28-JUN-20,1.0,0.0,1,1.0,0.0,Unknown,Unknown,1,Burglary/Breaking & Entering,1.0,Residence/Home,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
52,1092062,2020,CA0340400,Sacramento,City,CA,California,Pacific,West,1B,"Cities from 500,000 thru 999,999",19-JUL-20,3.0,0.0,1,1.0,0.0,White,Not Hispanic or Latino,3,Destruction/Damage/Vandalism of Property,3.0,Residence/Home,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
53,1262637,2020,CA0340H00,Elk Grove,City,CA,California,Pacific,West,2,"Cities from 100,000 thru 249,999",17-DEC-20,,,1,1.0,0.0,White,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,,Restaurant,Anti-Asian,Business,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
54,1091748,2020,CA0360200,Chino,City,CA,California,Pacific,West,3,"Cities from 50,000 thru 99,999",02-APR-20,1.0,0.0,1,1.0,0.0,Unknown,Hispanic or Latino,1,Aggravated Assault,1.0,Grocery/Supermarket,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
55,1262417,2020,CA0360800,Redlands,City,CA,California,Pacific,West,3,"Cities from 50,000 thru 99,999",15-MAR-20,1.0,0.0,1,1.0,0.0,Black or African American,Not Hispanic or Latino,1,Aggravated Assault,1.0,Parking/Drop Lot/Garage,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
56,1262419,2020,CA0360800,Redlands,City,CA,California,Pacific,West,3,"Cities from 50,000 thru 99,999",09-MAR-20,1.0,0.0,1,1.0,0.0,Unknown,Hispanic or Latino,1,Simple Assault,1.0,Restaurant,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
57,908248,2020,CA0370100,Carlsbad,City,CA,California,Pacific,West,2,"Cities from 100,000 thru 249,999",27-MAR-20,1.0,0.0,1,1.0,0.0,Unknown,Unknown,1,Intimidation,1.0,Residence/Home,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
58,1259608,2020,CA0371000,Oceanside,City,CA,California,Pacific,West,2,"Cities from 100,000 thru 249,999",06-SEP-20,2.0,0.0,1,1.0,0.0,Unknown,,2,Destruction/Damage/Vandalism of Property,2.0,Commercial/Office Building,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
59,908273,2020,CA0371100,San Diego,City,CA,California,Pacific,West,1A,"Cities 1,000,000 or over",14-APR-20,1.0,0.0,0,0.0,0.0,Unknown,Unknown,1,Intimidation,1.0,Restaurant,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
60,1091955,2020,CA0371100,San Diego,City,CA,California,Pacific,West,1A,"Cities 1,000,000 or over",21-JUL-20,1.0,0.0,1,1.0,0.0,White,Not Hispanic or Latino,1,Intimidation,1.0,Lake/Waterway/Beach,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
61,1262655,2020,CA0379700,University of California:,University or College,CA,California,Pacific,West,7,"Cities under 2,500",01-DEC-20,,,0,0.0,0.0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,School-College/University,Anti-Asian,Government,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
62,908157,2020,CA0380100,San Francisco,City,CA,California,Pacific,West,1B,"Cities from 500,000 thru 999,999",01-MAR-20,1.0,0.0,2,2.0,0.0,Black or African American,,1,Robbery,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
