,INCIDENT_ID,DATA_YEAR,ORI,PUB_AGENCY_NAME,AGENCY_TYPE_NAME,STATE_ABBR,State,DIVISION_NAME,REGION_NAME,POPULATION_GROUP_CODE,POPULATION_GROUP_DESC,INCIDENT_DATE,ADULT_VICTIM_COUNT,JUVENILE_VICTIM_COUNT,TOTAL_OFFENDER_COUNT,ADULT_OFFENDER_COUNT,JUVENILE_OFFENDER_COUNT,OFFENDER_RACE,OFFENDER_ETHNICITY,VICTIM_COUNT,OFFENSE_NAME,TOTAL_INDIVIDUAL_VICTIMS,LOCATION_NAME,BIAS_DESC,VICTIM_TYPES,MULTIPLE_OFFENSE,MULTIPLE_BIAS,Total,Asian alone,Proportion of Asian Population,AAHC number 2020,AAHC rate per Asian capita in %,AAHC rate per capita in %
63,908163,2020,CA0380100,San Francisco,City,CA,California,Pacific,West,1B,"Cities from 500,000 thru 999,999",29-FEB-20,1.0,0.0,1,1.0,0.0,Black or African American,,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
64,1091805,2020,CA0380100,San Francisco,City,CA,California,Pacific,West,1B,"Cities from 500,000 thru 999,999",22-JUL-20,1.0,0.0,1,1.0,0.0,White,,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
65,1262379,2020,CA0380100,San Francisco,City,CA,California,Pacific,West,1B,"Cities from 500,000 thru 999,999",28-NOV-20,1.0,0.0,1,1.0,0.0,Asian,,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
66,1346160,2020,CA0380100,San Francisco,City,CA,California,Pacific,West,1B,"Cities from 500,000 thru 999,999",16-AUG-20,1.0,0.0,1,1.0,0.0,White,Unknown,1,Robbery,1.0,Air/Bus/Train Terminal,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
67,1346164,2020,CA0380100,San Francisco,City,CA,California,Pacific,West,1B,"Cities from 500,000 thru 999,999",31-OCT-20,1.0,0.0,2,2.0,0.0,White,,1,Intimidation,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
68,1346269,2020,CA0380100,San Francisco,City,CA,California,Pacific,West,1B,"Cities from 500,000 thru 999,999",23-MAR-20,1.0,0.0,1,1.0,0.0,White,Hispanic or Latino,1,Simple Assault,1.0,Air/Bus/Train Terminal,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
69,1346270,2020,CA0380100,San Francisco,City,CA,California,Pacific,West,1B,"Cities from 500,000 thru 999,999",18-JAN-20,1.0,0.0,1,1.0,0.0,White,Unknown,1,Simple Assault,1.0,Air/Bus/Train Terminal,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
70,1346273,2020,CA0380100,San Francisco,City,CA,California,Pacific,West,1B,"Cities from 500,000 thru 999,999",14-MAR-20,1.0,0.0,1,1.0,0.0,White,Unknown,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
71,1091908,2020,CA0390500,Stockton,City,CA,California,Pacific,West,1C,"Cities from 250,000 thru 499,999",03-APR-20,1.0,0.0,0,0.0,0.0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
72,1091977,2020,CA0400200,Grover Beach,City,CA,California,Pacific,West,5,"Cities from 10,000 thru 24,999",15-JUL-20,1.0,0.0,1,1.0,0.0,White,Not Hispanic or Latino,1,Simple Assault,1.0,Residence/Home,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
73,908256,2020,CA0400600,San Luis Obispo,City,CA,California,Pacific,West,4,"Cities from 25,000 thru 49,999",25-MAR-20,1.0,0.0,1,1.0,0.0,Black or African American,,1,Simple Assault,1.0,Shopping Mall,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
74,1346478,2020,CA0410000,San Mateo,County,CA,California,Pacific,West,9A,"MSA counties 100,000 or over",21-MAR-20,1.0,0.0,1,1.0,0.0,White,Not Hispanic or Latino,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
75,1088341,2020,CA0410800,Hillsborough,City,CA,California,Pacific,West,5,"Cities from 10,000 thru 24,999",18-APR-20,4.0,0.0,1,1.0,0.0,Unknown,Unknown,4,Intimidation,4.0,Residence/Home,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
76,1091815,2020,CA0411300,Redwood City,City,CA,California,Pacific,West,3,"Cities from 50,000 thru 99,999",30-JUN-20,1.0,0.0,1,1.0,0.0,White,Not Hispanic or Latino,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
77,1091897,2020,CA0411600,San Mateo,City,CA,California,Pacific,West,2,"Cities from 100,000 thru 249,999",15-MAY-20,1.0,0.0,0,0.0,0.0,Unknown,Unknown,1,Intimidation,1.0,Residence/Home,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
78,908092,2020,CA0430000,Santa Clara,County,CA,California,Pacific,West,9B,"MSA counties from 25,000 thru 99,999",18-JAN-20,1.0,0.0,1,1.0,0.0,White,Unknown,1,Simple Assault,1.0,Air/Bus/Train Terminal,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
79,1091689,2020,CA0430000,Santa Clara,County,CA,California,Pacific,West,9B,"MSA counties from 25,000 thru 99,999",28-JUN-20,1.0,0.0,1,1.0,0.0,White,Not Hispanic or Latino,1,Simple Assault,1.0,School-College/University,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
80,1092066,2020,CA0430200,Campbell,City,CA,California,Pacific,West,4,"Cities from 25,000 thru 49,999",10-APR-20,2.0,0.0,0,0.0,0.0,Unknown,Unknown,2,Intimidation,2.0,Residence/Home,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
81,1262483,2020,CA0430200,Campbell,City,CA,California,Pacific,West,4,"Cities from 25,000 thru 49,999",24-DEC-20,1.0,0.0,1,1.0,0.0,White,Hispanic or Latino,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
82,1262484,2020,CA0430200,Campbell,City,CA,California,Pacific,West,4,"Cities from 25,000 thru 49,999",24-OCT-20,1.0,0.0,1,0.0,1.0,White,Hispanic or Latino,1,Aggravated Assault,1.0,Other/Unknown,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
83,908243,2020,CA0431300,San Jose,City,CA,California,Pacific,West,1A,"Cities 1,000,000 or over",06-MAR-20,1.0,0.0,1,1.0,0.0,White,Not Hispanic or Latino,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
84,908296,2020,CA0431300,San Jose,City,CA,California,Pacific,West,1A,"Cities 1,000,000 or over",28-APR-20,2.0,0.0,1,1.0,0.0,White,Hispanic or Latino,2,Intimidation,2.0,Commercial/Office Building,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
85,908297,2020,CA0431300,San Jose,City,CA,California,Pacific,West,1A,"Cities 1,000,000 or over",03-APR-20,1.0,0.0,1,1.0,0.0,White,,1,Aggravated Assault,1.0,Park/Playground,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
86,1088346,2020,CA0431300,San Jose,City,CA,California,Pacific,West,1A,"Cities 1,000,000 or over",25-JUN-20,1.0,0.0,1,1.0,0.0,White,,1,Aggravated Assault,1.0,Residence/Home,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
87,1092080,2020,CA0431300,San Jose,City,CA,California,Pacific,West,1A,"Cities 1,000,000 or over",07-JUL-20,1.0,0.0,1,1.0,0.0,White,,1,Intimidation,1.0,Parking/Drop Lot/Garage,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
88,1092083,2020,CA0431300,San Jose,City,CA,California,Pacific,West,1A,"Cities 1,000,000 or over",09-AUG-20,1.0,0.0,1,1.0,0.0,Unknown,Unknown,1,Simple Assault,1.0,Parking/Drop Lot/Garage,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
89,1282955,2020,CA0431300,San Jose,City,CA,California,Pacific,West,1A,"Cities 1,000,000 or over",30-MAR-20,2.0,0.0,1,1.0,0.0,White,Hispanic or Latino,2,Intimidation,2.0,Grocery/Supermarket,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
90,1346353,2020,CA0431300,San Jose,City,CA,California,Pacific,West,1A,"Cities 1,000,000 or over",08-MAY-20,2.0,0.0,1,1.0,0.0,White,,2,Simple Assault,2.0,Park/Playground,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
91,1346363,2020,CA0431300,San Jose,City,CA,California,Pacific,West,1A,"Cities 1,000,000 or over",24-APR-20,1.0,0.0,3,3.0,0.0,Black or African American,,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
92,1346533,2020,CA0440000,Santa Cruz,County,CA,California,Pacific,West,9A,"MSA counties 100,000 or over",13-AUG-20,1.0,0.0,2,2.0,0.0,White,Not Hispanic or Latino,1,Simple Assault,1.0,Lake/Waterway/Beach,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
93,1262503,2020,CA0480600,Vacaville,City,CA,California,Pacific,West,2,"Cities from 100,000 thru 249,999",17-MAY-20,1.0,0.0,0,0.0,0.0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1.0,Parking/Drop Lot/Garage,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
94,1091754,2020,CA0491100,Department of Parks and Recreation:,Other State Agency,CA,California,Pacific,West,9D,"MSA counties under 10,000",11-JAN-20,,,0,0.0,0.0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,Park/Playground,Anti-Asian,Government,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
95,1345348,2020,CO0010100,Aurora,City,CO,Colorado,Mountain,West,1C,"Cities from 250,000 thru 499,999",29-JUN-20,1.0,0.0,1,1.0,0.0,White,Not Hispanic or Latino,1,Robbery,1.0,Air/Bus/Train Terminal,Anti-Asian,Individual,S,S,5773714,199827,0.03460978497,7,0.003503030121054712,0.00012123911922204669
96,1345482,2020,CO0010100,Aurora,City,CO,Colorado,Mountain,West,1C,"Cities from 250,000 thru 499,999",10-JUN-20,1.0,0.0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,5773714,199827,0.03460978497,7,0.003503030121054712,0.00012123911922204669
97,894484,2020,CO0100300,Empire,City,CO,Colorado,Mountain,West,7,"Cities under 2,500",01-JAN-20,1.0,0.0,1,1.0,0.0,White,Not Hispanic or Latino,2,Destruction/Damage/Vandalism of Property;Intimidation,1.0,Convenience Store,Anti-Asian,Individual,M,S,5773714,199827,0.03460978497,7,0.003503030121054712,0.00012123911922204669
98,1345551,2020,CO0210100,Colorado Springs,City,CO,Colorado,Mountain,West,1C,"Cities from 250,000 thru 499,999",18-DEC-20,1.0,0.0,1,1.0,0.0,White,Not Hispanic or Latino,1,Intimidation,1.0,Drug Store/Doctor's Office/Hospital,Anti-Asian,Individual,S,S,5773714,199827,0.03460978497,7,0.003503030121054712,0.00012123911922204669
99,1345789,2020,CODPD0000,Denver,City,CO,Colorado,Mountain,West,1B,"Cities from 500,000 thru 999,999",13-MAY-20,2.0,0.0,2,2.0,0.0,White,Not Hispanic or Latino,2,Intimidation,2.0,Residence/Home,Anti-Asian,Individual,S,S,5773714,199827,0.03460978497,7,0.003503030121054712,0.00012123911922204669
100,1345861,2020,CODPD0000,Denver,City,CO,Colorado,Mountain,West,1B,"Cities from 500,000 thru 999,999",11-JUN-20,1.0,0.0,1,1.0,0.0,Black or African American,Unknown,1,Aggravated Assault,1.0,Air/Bus/Train Terminal,Anti-Asian,Individual,S,S,5773714,199827,0.03460978497,7,0.003503030121054712,0.00012123911922204669
101,1352076,2020,CT0008800,Naugatuck,City,CT,Connecticut,New England,Northeast,4,"Cities from 25,000 thru 49,999",20-APR-20,1.0,0.0,1,1.0,0.0,White,Hispanic or Latino,1,Intimidation,1.0,Residence/Home,Anti-Asian,Individual,S,S,3605944,172455,0.04782520194,3,0.0017395842393667911,8.319596754691698e-05
102,1327148,2020,DCMPD0000,Washington,City,DC,District of Columbia,South Atlantic,South,1B,"Cities from 500,000 thru 999,999",11-JAN-20,1.0,0.0,1,1.0,0.0,White,Unknown,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,689545,33545,0.04864802152,1,0.002981070204203309,0.0001450231674510003
103,1346763,2020,FL0060800,Pembroke Pines,City,FL,Florida,South Atlantic,South,2,"Cities from 100,000 thru 249,999",29-NOV-20,0.0,1.0,2,1.0,1.0,Black or African American,Unknown,1,Intimidation,1.0,Other/Unknown,Anti-Asian,Individual,S,S,21538187,643682,0.02988561665,3,0.00046606864880484463,1.3928748970375268e-05
104,1346885,2020,FL0130700,Miami Beach,City,FL,Florida,South Atlantic,South,3,"Cities from 50,000 thru 99,999",19-DEC-20,1.0,0.0,2,2.0,0.0,White,Unknown,1,Simple Assault,1.0,Hotel/Motel/Etc.,Anti-Asian,Individual,S,S,21538187,643682,0.02988561665,3,0.00046606864880484463,1.3928748970375268e-05
105,1346949,2020,FL0640300,New Smyrna Beach,City,FL,Florida,South Atlantic,South,4,"Cities from 25,000 thru 49,999",29-JUL-20,3.0,0.0,2,2.0,0.0,White,Unknown,3,Destruction/Damage/Vandalism of Property,3.0,Residence/Home,Anti-Asian,Individual,S,S,21538187,643682,0.02988561665,3,0.00046606864880484463,1.3928748970375268e-05
106,1327168,2020,CAFBILA00,Federal Bureau of Investigation,Federal,FS,California,Other,Other,7,"Cities under 2,500",25-APR-20,1.0,0.0,0,0.0,0.0,Unknown,Unknown,1,Intimidation,1.0,Cyberspace,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
107,1329290,2020,CAFBILA00,Federal Bureau of Investigation,Federal,FS,California,Other,Other,7,"Cities under 2,500",08-SEP-20,,,1,,,Unknown,Unknown,7,Aggravated Assault,7.0,Other/Unknown,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
108,1329297,2020,CAFBILA00,Federal Bureau of Investigation,Federal,FS,California,Other,Other,7,"Cities under 2,500",15-JUN-20,,,1,,,Unknown,Unknown,2,Intimidation,2.0,Specialty Store,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
109,1327172,2020,CAFBISC00,Federal Bureau of Investigation,Federal,FS,California,Other,Other,7,"Cities under 2,500",23-MAR-20,1.0,1.0,1,1.0,0.0,White,Hispanic or Latino,2,Destruction/Damage/Vandalism of Property,2.0,Residence/Home,Anti-Asian,Individual,S,S,39538223,6085947,0.1539256582,94,0.001544541876555941,0.00023774462499237761
110,1329304,2020,COFBIDN00,Federal Bureau of Investigation,Federal,FS,Colorado,Other,Other,7,"Cities under 2,500",15-JUN-20,1.0,0.0,1,1.0,0.0,White,Not Hispanic or Latino,1,Aggravated Assault,1.0,Liquor Store,Anti-Asian,Individual,S,S,5773714,199827,0.03460978497,7,0.003503030121054712,0.00012123911922204669
111,1327174,2020,CTFBINH00,Federal Bureau of Investigation,Federal,FS,Connecticut,Other,Other,7,"Cities under 2,500",03-APR-20,2.0,0.0,0,0.0,0.0,Unknown,Unknown,2,Intimidation,2.0,Cyberspace,Anti-Asian,Individual,S,S,3605944,172455,0.04782520194,3,0.0017395842393667911,8.319596754691698e-05
112,1327176,2020,CTFBINH00,Federal Bureau of Investigation,Federal,FS,Connecticut,Other,Other,7,"Cities under 2,500",03-APR-20,2.0,0.0,0,0.0,0.0,Unknown,Unknown,2,Intimidation,2.0,Cyberspace,Anti-Asian,Individual,S,S,3605944,172455,0.04782520194,3,0.0017395842393667911,8.319596754691698e-05
113,1329421,2020,MOFBIKC00,Federal Bureau of Investigation,Federal,FS,Montana,Other,Other,7,"Cities under 2,500",23-JUN-20,3.0,0.0,3,3.0,0.0,White,Not Hispanic or Latino,3,Intimidation,3.0,Residence/Home,Anti-Asian,Individual,S,S,1084225,8300,0.007655237612,2,0.024096385542168672,0.0001844635569185363
114,1329418,2020,MOFBISL00,Federal Bureau of Investigation,Federal,FS,Montana,Other,Other,7,"Cities under 2,500",30-MAR-20,1.0,0.0,0,0.0,0.0,Unknown,Unknown,1,Intimidation,1.0,Cyberspace,Anti-Asian,Individual,S,S,1084225,8300,0.007655237612,2,0.024096385542168672,0.0001844635569185363
115,1329429,2020,NMFBIAQ00,Federal Bureau of Investigation,Federal,FS,New Mexico,Other,Other,7,"Cities under 2,500",22-JUL-20,1.0,0.0,1,1.0,0.0,Black or African American,Not Hispanic or Latino,1,Aggravated Assault,1.0,Government/Public Building,Anti-Asian,Individual,S,S,2117522,37469,0.01769473942,1,0.0026688729349595664,4.722501112149012e-05
116,1329452,2020,TXFBIEP00,Federal Bureau of Investigation,Federal,FS,Texas,Other,Other,7,"Cities under 2,500",14-MAR-20,1.0,2.0,1,1.0,0.0,White,Hispanic or Latino,3,Aggravated Assault,3.0,Department/Discount Store,Anti-Asian,Individual,S,S,29145505,1585480,0.05439878293,12,0.0007568685823851452,4.11727297228166e-05
117,1329377,2020,WAFBISE00,Federal Bureau of Investigation,Federal,FS,Washington,Other,Other,7,"Cities under 2,500",23-MAY-20,1.0,0.0,1,1.0,0.0,Asian,Not Hispanic or Latino,1,Simple Assault,1.0,Cyberspace,Anti-Asian,Individual,S,S,7705281,730596,0.09481756733,26,0.0035587383451319197,0.0003374309126429004
118,1332810,2020,HI0020000,Honolulu,City,HI,Hawaii,Pacific,West,1B,"Cities from 500,000 thru 999,999",01-JUL-20,1.0,0.0,1,1.0,0.0,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,1455271,541902,0.3723718813,4,0.0007381408446545685,0.00027486289495221163
119,1332826,2020,HI0020000,Honolulu,City,HI,Hawaii,Pacific,West,1B,"Cities from 500,000 thru 999,999",26-JUN-20,1.0,0.0,1,1.0,0.0,White,Not Hispanic or Latino,1,Simple Assault,1.0,Convenience Store,Anti-Asian,Law Enforcement Officer,S,S,1455271,541902,0.3723718813,4,0.0007381408446545685,0.00027486289495221163
120,1332856,2020,HI0020000,Honolulu,City,HI,Hawaii,Pacific,West,1B,"Cities from 500,000 thru 999,999",14-SEP-20,1.0,0.0,1,1.0,0.0,White,Not Hispanic or Latino,1,Simple Assault,1.0,Parking/Drop Lot/Garage,Anti-Asian,Individual,S,S,1455271,541902,0.3723718813,4,0.0007381408446545685,0.00027486289495221163
121,1332863,2020,HI0020000,Honolulu,City,HI,Hawaii,Pacific,West,1B,"Cities from 500,000 thru 999,999",05-MAY-20,1.0,0.0,1,1.0,0.0,White,Not Hispanic or Latino,1,Simple Assault,1.0,Residence/Home,Anti-Asian,Individual,S,S,1455271,541902,0.3723718813,4,0.0007381408446545685,0.00027486289495221163
122,1343157,2020,ID0010100,Boise,City,ID,Idaho,Mountain,West,2,"Cities from 100,000 thru 249,999",02-JUN-20,1.0,0.0,1,1.0,0.0,White,Not Hispanic or Latino,1,Intimidation,1.0,Parking/Drop Lot/Garage,Anti-Asian,Individual,S,S,1839106,26836,0.01459187236,1,0.003726337755254136,5.4374244877674255e-05
123,1050279,2020,IL0165K00,Cook County Forest Preserve,Other,IL,Illinois,East North Central,Midwest,9D,"MSA counties under 10,000",02-MAY-20,2.0,0.0,1,1.0,0.0,White,Unknown,2,Aggravated Assault,2.0,Field/Woods,Anti-Asian,Individual,S,S,12812508,754878,0.05891727053,3,0.00039741521146463403,2.3414619526481466e-05
124,796387,2020,IL0991100,Plainfield,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",14-APR-20,1.0,0.0,0,,,Unknown,Unknown,2,Destruction/Damage/Vandalism of Property;Intimidation,1.0,Parking/Drop Lot/Garage,Anti-Asian,Individual,M,S,12812508,754878,0.05891727053,3,0.00039741521146463403,2.3414619526481466e-05
125,1236456,2020,ILCPD0000,Chicago,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",17-MAY-20,1.0,0.0,1,1.0,0.0,White,Unknown,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,12812508,754878,0.05891727053,3,0.00039741521146463403,2.3414619526481466e-05
126,1327224,2020,IN0530100,Bloomington,City,IN,Indiana,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",27-FEB-20,0.0,2.0,3,0.0,3.0,Multiple,Not Hispanic or Latino,2,Simple Assault,2.0,Shopping Mall,Anti-Asian,Individual,S,S,6785528,167959,0.02475253215,1,0.0005953833971385873,1.4737246681466793e-05
127,1316870,2020,KS0400100,Newton,City,KS,Kansas,West North Central,Midwest,5,"Cities from 10,000 thru 24,999",24-MAR-20,1.0,0.0,0,,,Unknown,Unknown,1,All Other Larceny,1.0,Residence/Home,Anti-Asian,Individual,S,S,2937880,86273,0.02936573311,2,0.002318222387073592,6.807629991694691e-05
