,INCIDENT_ID,DATA_YEAR,ORI,PUB_AGENCY_NAME,AGENCY_TYPE_NAME,STATE_ABBR,State,DIVISION_NAME,REGION_NAME,POPULATION_GROUP_CODE,POPULATION_GROUP_DESC,INCIDENT_DATE,ADULT_VICTIM_COUNT,JUVENILE_VICTIM_COUNT,TOTAL_OFFENDER_COUNT,ADULT_OFFENDER_COUNT,JUVENILE_OFFENDER_COUNT,OFFENDER_RACE,OFFENDER_ETHNICITY,VICTIM_COUNT,OFFENSE_NAME,TOTAL_INDIVIDUAL_VICTIMS,LOCATION_NAME,BIAS_DESC,VICTIM_TYPES,MULTIPLE_OFFENSE,MULTIPLE_BIAS,Total,Asian alone,Proportion of Asian Population,AAHC number 2020,AAHC rate per Asian capita in %,AAHC rate per capita in %
258,1357818,2020,OH0762400,"Jackson Township, Stark County",City,OH,Ohio,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",03-NOV-20,2.0,0.0,1,1.0,0.0,White,Unknown,2,Intimidation,2.0,Bar/Nightclub,Anti-Asian,Individual,S,S,11799448,298509,0.02529855634,5,0.0016749913737944251,4.2374863637688814e-05
259,1358114,2020,OH0830400,Mason,City,OH,Ohio,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",12-OCT-20,1.0,0.0,1,1.0,0.0,White,Unknown,1,Intimidation,1.0,Hotel/Motel/Etc.,Anti-Asian,Individual,S,S,11799448,298509,0.02529855634,5,0.0016749913737944251,4.2374863637688814e-05
260,1358552,2020,OHCLP0000,Cleveland,City,OH,Ohio,East North Central,Midwest,1C,"Cities from 250,000 thru 499,999",15-JUL-20,1.0,0.0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,11799448,298509,0.02529855634,5,0.0016749913737944251,4.2374863637688814e-05
261,1358615,2020,OHCLP0000,Cleveland,City,OH,Ohio,East North Central,Midwest,1C,"Cities from 250,000 thru 499,999",26-JUN-20,1.0,0.0,1,1.0,0.0,Black or African American,Unknown,1,Intimidation,1.0,Restaurant,Anti-Asian,Individual,S,S,11799448,298509,0.02529855634,5,0.0016749913737944251,4.2374863637688814e-05
262,1358527,2020,OHCOP0000,Columbus,City,OH,Ohio,East North Central,Midwest,1B,"Cities from 500,000 thru 999,999",04-MAY-20,1.0,0.0,1,1.0,0.0,White,Unknown,1,Intimidation,1.0,Service/Gas Station,Anti-Asian,Individual,S,S,11799448,298509,0.02529855634,5,0.0016749913737944251,4.2374863637688814e-05
263,1289330,2020,OR002SP00,State Police:,State Police,OR,Oregon,Pacific,West,9D,"MSA counties under 10,000",04-JUN-20,1.0,0.0,1,1.0,0.0,White,Unknown,1,Intimidation,1.0,School-College/University,Anti-Asian,Individual,S,S,4237256,194538,0.04591131619,3,0.0015421151651605343,7.080053695127224e-05
264,1266525,2020,OR0260200,Portland,City,OR,Oregon,Pacific,West,1B,"Cities from 500,000 thru 999,999",03-JAN-20,1.0,0.0,0,,,Unknown,Unknown,2,Destruction/Damage/Vandalism of Property,1.0,Convenience Store,Anti-Asian,Business;Individual,M,S,4237256,194538,0.04591131619,3,0.0015421151651605343,7.080053695127224e-05
265,1187058,2020,OR0270100,Dallas,City,OR,Oregon,Pacific,West,5,"Cities from 10,000 thru 24,999",14-MAR-20,1.0,0.0,1,1.0,0.0,White,Unknown,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,Anti-Asian,Individual,S,S,4237256,194538,0.04591131619,3,0.0015421151651605343,7.080053695127224e-05
266,1333783,2020,PA0141100,Pennsylvania State University:,University or College,PA,Pennsylvania,Middle Atlantic,Northeast,7,"Cities under 2,500",26-AUG-20,1.0,,0,0.0,0.0,Unknown,Unknown,2,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,Anti-Asian,Business;Individual,M,S,13002700,510501,0.03926115345,8,0.0015670880174573603,6.152568312735048e-05
267,1333713,2020,PAPEP0000,Philadelphia,City,PA,Pennsylvania,Middle Atlantic,Northeast,1A,"Cities 1,000,000 or over",11-APR-20,1.0,,2,0.0,2.0,Black or African American,Not Hispanic or Latino,1,Motor Vehicle Theft,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,13002700,510501,0.03926115345,8,0.0015670880174573603,6.152568312735048e-05
268,1333715,2020,PAPEP0000,Philadelphia,City,PA,Pennsylvania,Middle Atlantic,Northeast,1A,"Cities 1,000,000 or over",17-JUN-20,1.0,,0,0.0,0.0,Unknown,Unknown,1,Intimidation,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,13002700,510501,0.03926115345,8,0.0015670880174573603,6.152568312735048e-05
269,1333717,2020,PAPEP0000,Philadelphia,City,PA,Pennsylvania,Middle Atlantic,Northeast,1A,"Cities 1,000,000 or over",15-APR-20,1.0,,3,0.0,3.0,Black or African American,Not Hispanic or Latino,1,Intimidation,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,13002700,510501,0.03926115345,8,0.0015670880174573603,6.152568312735048e-05
270,1333793,2020,PAPEP0000,Philadelphia,City,PA,Pennsylvania,Middle Atlantic,Northeast,1A,"Cities 1,000,000 or over",28-JUL-20,1.0,,1,1.0,0.0,Black or African American,Not Hispanic or Latino,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,13002700,510501,0.03926115345,8,0.0015670880174573603,6.152568312735048e-05
271,1333794,2020,PAPEP0000,Philadelphia,City,PA,Pennsylvania,Middle Atlantic,Northeast,1A,"Cities 1,000,000 or over",07-JUL-20,1.0,,0,0.0,0.0,Unknown,Unknown,1,Intimidation,1.0,Residence/Home,Anti-Asian,Individual,S,S,13002700,510501,0.03926115345,8,0.0015670880174573603,6.152568312735048e-05
272,1333810,2020,PAPEP0000,Philadelphia,City,PA,Pennsylvania,Middle Atlantic,Northeast,1A,"Cities 1,000,000 or over",09-MAR-20,1.0,,2,0.0,2.0,Black or African American,Not Hispanic or Latino,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,13002700,510501,0.03926115345,8,0.0015670880174573603,6.152568312735048e-05
273,1333799,2020,PAPPD0000,Pittsburgh,City,PA,Pennsylvania,Middle Atlantic,Northeast,1C,"Cities from 250,000 thru 499,999",01-SEP-20,1.0,,1,1.0,0.0,Black or African American,Not Hispanic or Latino,1,Intimidation,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,13002700,510501,0.03926115345,8,0.0015670880174573603,6.152568312735048e-05
274,1352462,2020,TN0060100,Cleveland,City,TN,Tennessee,East South Central,South,4,"Cities from 25,000 thru 49,999",09-JAN-20,1.0,0.0,1,1.0,0.0,White,Not Hispanic or Latino,1,Intimidation,1.0,Industrial Site,Anti-Asian,Individual,S,S,6910840,135615,0.01962351899,3,0.002212144674261697,4.341006303141152e-05
275,1352476,2020,TN0060100,Cleveland,City,TN,Tennessee,East South Central,South,4,"Cities from 25,000 thru 49,999",16-APR-20,1.0,0.0,1,1.0,0.0,White,Not Hispanic or Latino,1,Robbery,1.0,Convenience Store,Anti-Asian,Individual,S,S,6910840,135615,0.01962351899,3,0.002212144674261697,4.341006303141152e-05
276,1244760,2020,TN0110100,Ashland City,City,TN,Tennessee,East South Central,South,6,"Cities from 2,500 thru 9,999",23-APR-20,0.0,0.0,1,1.0,0.0,White,Not Hispanic or Latino,1,Counterfeiting/Forgery,0.0,Bank/Savings and Loan,Anti-Asian,Business,S,S,6910840,135615,0.01962351899,3,0.002212144674261697,4.341006303141152e-05
277,1225563,2020,TX0570400,Carrollton,City,TX,Texas,West South Central,South,2,"Cities from 100,000 thru 249,999",02-APR-20,1.0,0.0,1,1.0,0.0,Black or African American,Not Hispanic or Latino,1,Aggravated Assault,1.0,Park/Playground,Anti-Asian,Individual,S,S,29145505,1585480,0.05439878293,12,0.0007568685823851452,4.11727297228166e-05
278,1125801,2020,TX1550400,Hewitt,City,TX,Texas,West South Central,South,5,"Cities from 10,000 thru 24,999",18-FEB-20,1.0,0.0,0,,,Unknown,Unknown,1,Intimidation,1.0,Residence/Home,Anti-Asian,Individual,S,S,29145505,1585480,0.05439878293,12,0.0007568685823851452,4.11727297228166e-05
279,859179,2020,TX1650100,Midland,City,TX,Texas,West South Central,South,2,"Cities from 100,000 thru 249,999",14-MAR-20,2.0,2.0,1,1.0,0.0,White,Hispanic or Latino,4,Aggravated Assault,4.0,Grocery/Supermarket,Anti-Asian,Individual,S,S,29145505,1585480,0.05439878293,12,0.0007568685823851452,4.11727297228166e-05
280,1307331,2020,TX1810200,Orange,City,TX,Texas,West South Central,South,5,"Cities from 10,000 thru 24,999",22-SEP-20,1.0,0.0,1,1.0,0.0,White,Not Hispanic or Latino,1,Burglary/Breaking & Entering,1.0,Residence/Home,Anti-Asian,Individual,S,S,29145505,1585480,0.05439878293,12,0.0007568685823851452,4.11727297228166e-05
281,1340626,2020,TX2200100,Arlington,City,TX,Texas,West South Central,South,1C,"Cities from 250,000 thru 499,999",14-OCT-20,1.0,0.0,1,1.0,0.0,White,Not Hispanic or Latino,1,Simple Assault,1.0,School-Elementary/Secondary,Anti-Asian,Individual,S,S,29145505,1585480,0.05439878293,12,0.0007568685823851452,4.11727297228166e-05
282,1305796,2020,TX2201600,Hurst,City,TX,Texas,West South Central,South,4,"Cities from 25,000 thru 49,999",07-SEP-20,2.0,0.0,1,1.0,0.0,White,Not Hispanic or Latino,2,Aggravated Assault,2.0,Residence/Home,Anti-Asian,Individual,S,S,29145505,1585480,0.05439878293,12,0.0007568685823851452,4.11727297228166e-05
283,1341742,2020,TX2203300,University of Texas:,University or College,TX,Texas,West South Central,South,7,"Cities under 2,500",19-OCT-20,1.0,0.0,1,1.0,0.0,White,Not Hispanic or Latino,1,Intimidation,1.0,School-College/University,Anti-Asian,Individual,S,S,29145505,1585480,0.05439878293,12,0.0007568685823851452,4.11727297228166e-05
284,1341814,2020,TX2270000,Travis,County,TX,Texas,West South Central,South,9A,"MSA counties 100,000 or over",22-JUN-20,1.0,0.0,1,1.0,0.0,White,Unknown,1,Intimidation,1.0,Residence/Home,Anti-Asian,Individual,S,S,29145505,1585480,0.05439878293,12,0.0007568685823851452,4.11727297228166e-05
285,1311999,2020,TXDPD0000,Dallas,City,TX,Texas,West South Central,South,1A,"Cities 1,000,000 or over",15-MAY-20,1.0,0.0,1,1.0,0.0,White,Unknown,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,29145505,1585480,0.05439878293,12,0.0007568685823851452,4.11727297228166e-05
286,1311338,2020,TXHPD0000,Houston,City,TX,Texas,West South Central,South,1A,"Cities 1,000,000 or over",03-JUN-20,1.0,0.0,1,1.0,0.0,Black or African American,Not Hispanic or Latino,1,Intimidation,1.0,Convenience Store,Anti-Asian,Individual,S,S,29145505,1585480,0.05439878293,12,0.0007568685823851452,4.11727297228166e-05
287,1311408,2020,TXHPD0000,Houston,City,TX,Texas,West South Central,South,1A,"Cities 1,000,000 or over",15-SEP-20,1.0,0.0,1,1.0,0.0,White,Unknown,1,Simple Assault,1.0,Bar/Nightclub,Anti-Asian,Individual,S,S,29145505,1585480,0.05439878293,12,0.0007568685823851452,4.11727297228166e-05
288,1312155,2020,UT0060300,Layton,City,UT,Utah,Mountain,West,3,"Cities from 50,000 thru 99,999",12-NOV-20,1.0,0.0,0,,,Unknown,Unknown,1,Theft From Motor Vehicle,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,3271616,80438,0.0245866263,1,0.001243193515502623,3.0565934388387874e-05
289,1351886,2020,VA0290100,Fairfax County Police Department,County,VA,Virginia,South Atlantic,South,9A,"MSA counties 100,000 or over",29-APR-20,2.0,0.0,2,2.0,0.0,Multiple,Unknown,2,Simple Assault,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,8631393,615436,0.07130204823,5,0.0008124321619144802,5.7928077194492245e-05
290,1351968,2020,VA0290100,Fairfax County Police Department,County,VA,Virginia,South Atlantic,South,9A,"MSA counties 100,000 or over",01-FEB-20,1.0,0.0,0,,,Unknown,Unknown,1,Intimidation,1.0,Shopping Mall,Anti-Asian,Individual,S,S,8631393,615436,0.07130204823,5,0.0008124321619144802,5.7928077194492245e-05
291,1348114,2020,VA0530100,Leesburg,City,VA,Virginia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",01-AUG-20,1.0,0.0,1,1.0,0.0,Asian,Not Hispanic or Latino,1,Intimidation,1.0,Residence/Home,Anti-Asian,Individual,S,S,8631393,615436,0.07130204823,5,0.0008124321619144802,5.7928077194492245e-05
292,1347690,2020,VA1030000,Chesapeake,City,VA,Virginia,South Atlantic,South,2,"Cities from 100,000 thru 249,999",01-APR-20,1.0,0.0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1.0,Parking/Drop Lot/Garage,Anti-Asian,Individual,S,S,8631393,615436,0.07130204823,5,0.0008124321619144802,5.7928077194492245e-05
293,999890,2020,VA1300400,University of Richmond,University or College,VA,Virginia,South Atlantic,South,7,"Cities under 2,500",25-JAN-20,1.0,0.0,1,1.0,0.0,White,Not Hispanic or Latino,1,Simple Assault,1.0,School-College/University,Anti-Asian,Individual,S,S,8631393,615436,0.07130204823,5,0.0008124321619144802,5.7928077194492245e-05
294,1198973,2020,VT0110200,Rutland,City,VT,Vermont,New England,Northeast,5,"Cities from 10,000 thru 24,999",28-JAN-20,1.0,0.0,1,1.0,0.0,White,Unknown,1,Simple Assault,1.0,Drug Store/Doctor's Office/Hospital,Anti-Asian,Individual,S,S,643077,11549,0.01795896914,1,0.008658758334054896,0.0001555023737437352
295,1335764,2020,WA0060300,Vancouver,City,WA,Washington,Pacific,West,2,"Cities from 100,000 thru 249,999",19-DEC-20,1.0,0.0,0,,,Unknown,Unknown,1,Simple Assault,1.0,Convenience Store,Anti-Asian,Individual,S,S,7705281,730596,0.09481756733,26,0.0035587383451319197,0.0003374309126429004
296,1335774,2020,WA0060300,Vancouver,City,WA,Washington,Pacific,West,2,"Cities from 100,000 thru 249,999",16-NOV-20,1.0,0.0,0,,,Unknown,Unknown,1,Intimidation,1.0,Residence/Home,Anti-Asian,Individual,S,S,7705281,730596,0.09481756733,26,0.0035587383451319197,0.0003374309126429004
297,1334815,2020,WA0130300,Quincy,City,WA,Washington,Pacific,West,6,"Cities from 2,500 thru 9,999",04-FEB-20,0.0,0.0,0,,,Unknown,Unknown,1,Weapon Law Violations,0.0,Parking/Drop Lot/Garage,Anti-Asian,Society/Public,S,S,7705281,730596,0.09481756733,26,0.0035587383451319197,0.0003374309126429004
298,1335394,2020,WA0170200,Bellevue,City,WA,Washington,Pacific,West,2,"Cities from 100,000 thru 249,999",18-MAR-20,1.0,0.0,1,1.0,0.0,Unknown,Not Hispanic or Latino,1,Intimidation,1.0,Restaurant,Anti-Asian,Individual,S,S,7705281,730596,0.09481756733,26,0.0035587383451319197,0.0003374309126429004
299,1334599,2020,WA0170700,Kent,City,WA,Washington,Pacific,West,2,"Cities from 100,000 thru 249,999",22-MAY-20,1.0,0.0,1,0.0,1.0,Black or African American,Not Hispanic or Latino,1,Intimidation,1.0,Department/Discount Store,Anti-Asian,Individual,S,S,7705281,730596,0.09481756733,26,0.0035587383451319197,0.0003374309126429004
300,1335892,2020,WA0171300,Renton,City,WA,Washington,Pacific,West,2,"Cities from 100,000 thru 249,999",22-OCT-20,1.0,0.0,1,0.0,1.0,Black or African American,Unknown,1,Aggravated Assault,1.0,Drug Store/Doctor's Office/Hospital,Anti-Asian,Individual,S,S,7705281,730596,0.09481756733,26,0.0035587383451319197,0.0003374309126429004
301,1334730,2020,WA0174300,Shoreline,City,WA,Washington,Pacific,West,3,"Cities from 50,000 thru 99,999",07-AUG-20,2.0,0.0,0,,,Unknown,Unknown,2,Intimidation,2.0,Residence/Home,Anti-Asian,Individual,S,S,7705281,730596,0.09481756733,26,0.0035587383451319197,0.0003374309126429004
302,1334167,2020,WA0175000,Sammamish,City,WA,Washington,Pacific,West,3,"Cities from 50,000 thru 99,999",29-MAY-20,1.0,0.0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,Anti-Asian,Individual,S,S,7705281,730596,0.09481756733,26,0.0035587383451319197,0.0003374309126429004
303,1335827,2020,WA0310000,Snohomish,County,WA,Washington,Pacific,West,9A,"MSA counties 100,000 or over",04-OCT-20,1.0,0.0,1,1.0,0.0,White,Unknown,1,Intimidation,1.0,Air/Bus/Train Terminal,Anti-Asian,Individual,S,S,7705281,730596,0.09481756733,26,0.0035587383451319197,0.0003374309126429004
304,1334361,2020,WA0390500,Yakima,City,WA,Washington,Pacific,West,3,"Cities from 50,000 thru 99,999",28-MAR-20,1.0,0.0,1,1.0,0.0,White,Hispanic or Latino,2,Destruction/Damage/Vandalism of Property,1.0,Restaurant,Anti-Asian,Business;Individual,M,S,7705281,730596,0.09481756733,26,0.0035587383451319197,0.0003374309126429004
305,1337411,2020,WASPD0000,Seattle,City,WA,Washington,Pacific,West,1B,"Cities from 500,000 thru 999,999",21-SEP-20,1.0,0.0,1,1.0,0.0,Black or African American,Unknown,1,Intimidation,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,7705281,730596,0.09481756733,26,0.0035587383451319197,0.0003374309126429004
306,1337428,2020,WASPD0000,Seattle,City,WA,Washington,Pacific,West,1B,"Cities from 500,000 thru 999,999",25-MAY-20,2.0,0.0,1,1.0,0.0,White,Unknown,2,Intimidation,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,7705281,730596,0.09481756733,26,0.0035587383451319197,0.0003374309126429004
307,1337447,2020,WASPD0000,Seattle,City,WA,Washington,Pacific,West,1B,"Cities from 500,000 thru 999,999",16-MAY-20,1.0,0.0,0,,,Unknown,Unknown,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,7705281,730596,0.09481756733,26,0.0035587383451319197,0.0003374309126429004
308,1337481,2020,WASPD0000,Seattle,City,WA,Washington,Pacific,West,1B,"Cities from 500,000 thru 999,999",23-MAY-20,1.0,0.0,0,,,Unknown,Unknown,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,7705281,730596,0.09481756733,26,0.0035587383451319197,0.0003374309126429004
309,1337557,2020,WASPD0000,Seattle,City,WA,Washington,Pacific,West,1B,"Cities from 500,000 thru 999,999",24-MAY-20,1.0,0.0,1,1.0,0.0,Black or African American,Unknown,1,Intimidation,1.0,Restaurant,Anti-Asian,Individual,S,S,7705281,730596,0.09481756733,26,0.0035587383451319197,0.0003374309126429004
310,1337568,2020,WASPD0000,Seattle,City,WA,Washington,Pacific,West,1B,"Cities from 500,000 thru 999,999",23-MAY-20,1.0,0.0,0,,,Unknown,Unknown,1,Intimidation,1.0,Residence/Home,Anti-Asian,Individual,S,S,7705281,730596,0.09481756733,26,0.0035587383451319197,0.0003374309126429004
311,1337576,2020,WASPD0000,Seattle,City,WA,Washington,Pacific,West,1B,"Cities from 500,000 thru 999,999",20-OCT-20,1.0,0.0,1,1.0,0.0,Black or African American,Not Hispanic or Latino,1,Simple Assault,1.0,Community Center,Anti-Asian,Individual,S,S,7705281,730596,0.09481756733,26,0.0035587383451319197,0.0003374309126429004
312,1337603,2020,WASPD0000,Seattle,City,WA,Washington,Pacific,West,1B,"Cities from 500,000 thru 999,999",16-MAY-20,1.0,0.0,1,1.0,0.0,White,Unknown,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,7705281,730596,0.09481756733,26,0.0035587383451319197,0.0003374309126429004
313,1337625,2020,WASPD0000,Seattle,City,WA,Washington,Pacific,West,1B,"Cities from 500,000 thru 999,999",17-JUN-20,0.0,0.0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,0.0,Convenience Store,Anti-Asian,Business,S,S,7705281,730596,0.09481756733,26,0.0035587383451319197,0.0003374309126429004
314,1337677,2020,WASPD0000,Seattle,City,WA,Washington,Pacific,West,1B,"Cities from 500,000 thru 999,999",01-MAY-20,1.0,0.0,1,1.0,0.0,White,Unknown,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,7705281,730596,0.09481756733,26,0.0035587383451319197,0.0003374309126429004
315,1337690,2020,WASPD0000,Seattle,City,WA,Washington,Pacific,West,1B,"Cities from 500,000 thru 999,999",01-APR-20,1.0,0.0,1,1.0,0.0,Black or African American,Not Hispanic or Latino,1,Intimidation,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,7705281,730596,0.09481756733,26,0.0035587383451319197,0.0003374309126429004
316,1337701,2020,WASPD0000,Seattle,City,WA,Washington,Pacific,West,1B,"Cities from 500,000 thru 999,999",23-MAY-20,1.0,0.0,0,,,Unknown,Unknown,1,Intimidation,1.0,Restaurant,Anti-Asian,Individual,S,S,7705281,730596,0.09481756733,26,0.0035587383451319197,0.0003374309126429004
317,1337702,2020,WASPD0000,Seattle,City,WA,Washington,Pacific,West,1B,"Cities from 500,000 thru 999,999",17-APR-20,1.0,0.0,0,,,Unknown,Unknown,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S,7705281,730596,0.09481756733,26,0.0035587383451319197,0.0003374309126429004
318,1337705,2020,WASPD0000,Seattle,City,WA,Washington,Pacific,West,1B,"Cities from 500,000 thru 999,999",13-NOV-20,1.0,0.0,0,,,Unknown,Unknown,1,Intimidation,1.0,Residence/Home,Anti-Asian,Individual,S,S,7705281,730596,0.09481756733,26,0.0035587383451319197,0.0003374309126429004
319,1337899,2020,WASPD0000,Seattle,City,WA,Washington,Pacific,West,1B,"Cities from 500,000 thru 999,999",14-SEP-20,1.0,0.0,0,,,Unknown,Unknown,1,Intimidation,1.0,Residence/Home,Anti-Asian,Individual,S,S,7705281,730596,0.09481756733,26,0.0035587383451319197,0.0003374309126429004
320,1331508,2020,WI0130100,Madison,City,WI,Wisconsin,East North Central,Midwest,1C,"Cities from 250,000 thru 499,999",27-JAN-20,2.0,0.0,1,1.0,0.0,White,Unknown,2,Simple Assault,2.0,Residence/Home,Anti-Asian,Individual,S,S,5893718,175702,0.02981174193,3,0.0017074364549066034,5.0901654948540124e-05
321,1331485,2020,WI0130800,University of Wisconsin:,University or College,WI,Wisconsin,East North Central,Midwest,7,"Cities under 2,500",25-MAR-20,0.0,0.0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,0.0,School-College/University,Anti-Asian,Business,S,S,5893718,175702,0.02981174193,3,0.0017074364549066034,5.0901654948540124e-05
322,1268171,2020,WI0221400,University of Wisconsin:,University or College,WI,Wisconsin,East North Central,Midwest,7,"Cities under 2,500",24-SEP-20,1.0,0.0,0,,,Unknown,Unknown,1,Hacking/Computer Invasion,1.0,Cyberspace,Anti-Asian,Individual,S,S,5893718,175702,0.02981174193,3,0.0017074364549066034,5.0901654948540124e-05
